;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230
185;0;0;0.00601;0;0.023326;0;0;0;0;0;0;0.013126;0;0;0;0;0;0;0;0.008715;0;0;0.004715;0;0;0.003967;0.014294;0;0;0;0;0.005101;0;0;0;0;0.004845;0;0;0;0;0.004553;0;0;0.017593;0.005972;0;0.007598;0;0;0.009238;0.006451;0;0;0;0;0.005639;0;0;0.007967;0;0;0.007537;0.007567;0;0.006101;0;0;0;0;0.005161;0;0.008343;0.006028;0;0.01643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004947;0.008788;0;0;0.006367;0.004924;0;0;0;0;0;0;0.012718;0;0;0.005301;0;0;0;0;0.008284;0;0;0;0;0;0;0;0;0.005491;0;0;0.024299;0;0.011025;0;0;0;0;0;0;0;0;0.004687;0;0.007517;0.023689;0;0;0;0.007327;0;0.003214;0.00328;0;0.003981;0;0.004712;0;0.005425;0.007288;0;0;0;0.005065;0;0.003891;0;0;0;0;0;0;0;0;0.003716;0;0.004666;0;0.004548;0;0;0;0.00738;0.003392;0;0.00539;0.005298;0.007489;0.005779;0;0;0;0;0.003309;0.004405;0.006558;0;0;0;0.004127;0;0;0;0;0;0.004454;0.007921;0;0.005014;0;0.007222;0.004586;0.0106;0.003656;0.004131;0;0.006333;0;0.010412;0;0.004827;0.003958;0;0;0.003917;0.005715;0;0.006728;0;0.004653;0.003736;0;0;0.003919;0.007459;0;0;0
186;0.001971;0.003987;0;0.003957;0;0;0.012774;0;0.00343;0;0.00286;0.004743;0;0.001152;0.00094;0.002009;0.002256;0.006307;0.001392;0.002465;0.006089;0.001719;0.001297;0;0.002391;0.000891;0.005438;0.003958;0.005334;0;0.001139;0.001217;0.000877;0;0.003026;0.002076;0.001461;0.006253;0;0.002687;0.003447;0;0.002528;0.001546;0.005954;0;0.002078;0;0.001857;0;0;0.002233;0.00234;0.002185;0.002479;0.003394;0.002013;0.002979;0.001857;0.002846;0.003178;0;0.002404;0.002479;0.002683;0.001334;0.003839;0.005755;0.001803;0.003438;0.001904;0;0.002402;0.001853;0.005825;0.006121;0;0.002091;0;0.003484;0.001807;0.002715;0;0.005792;0;0.004181;0.002603;0;0.001826;0.004607;0.006848;0.001312;0.001191;0.003542;0;0;0.001802;0.00172;0.001917;0.001956;0.004298;0.002782;0;0.002445;0.004207;0.003426;0;0.001914;0;0.004618;0.00283;0;0.003235;0.002187;0;0;0.001674;0.003913;0;0.001738;0.001966;0.001868;0.001245;0.002391;0.010437;0;0;0.00266;0;0;0;0;0;0;0.002202;0.000983;0;0.003355;0.007528;0;0.002477;0.001595;0.002158;0.00251;0.001363;0.000634;0.001167;0.001307;0.001401;0.001588;0.002917;0;0;0.001557;0;0;0.00144;0;0.001303;0.0017;0.002326;0.001636;0;0.00573;0.001353;0;0.001303;0.001015;0;0;0;0.001134;0;0;0.000639;0;0;0.001996;0.001719;0.001091;0.001698;0.001711;0;0;0.001527;0.005953;0;0.001147;0.001918;0;0;0;0.000931;0;0.00223;0.000769;0.002624;0.00185;0.000949;0.002541;0.001778;0.001719;0;0.001939;0.001437;0.002948;0.001338;0.001482;0.000931;0;0;0;0.001388;0.000942;0;0;0;0.001056;0.00162;0;0;0.001087;0.001618;0;0.002349;0.001801;0.001689;0.001985;0;0.001643;0.001852
187;0;0.004614;0.002277;0;0.008826;0.008314;0.017165;0.00378;0.004827;0.005982;0.003431;0.006668;0.003616;0.00195;0.001613;0.002621;0.003617;0.007501;0.001907;0.004332;0.008228;0.002364;0.001888;0.004135;0.003418;0.001537;0.007198;0.005496;0.007298;0.047194;0.001469;0.002464;0;0.004744;0.00413;0.0023;0.002033;0.0073;0.001915;0.004381;0.003844;0.001711;0.004217;0.002073;0.00722;0.001872;0.003626;0.00277;0.002713;0.003038;0.00424;0.003635;0.002076;0.003239;0.002918;0;0.002125;0.004227;0.001919;0.003161;0.004178;0.010223;0.003357;0.002692;0.003222;0.002234;0.00346;0.006542;0.001792;0.004238;0.002902;0.001734;0.002352;0.00161;0.005668;0.007332;0.004067;0.003734;0.002397;0.004579;0.00263;0.003756;0.008312;0.00632;0.007816;0.004533;0.003117;0.004647;0.002954;0;0.007578;0;0.002135;0.003446;0.002398;0.002357;0.002238;0.0017;0.002907;0.002705;0.00472;0.003189;0.006037;0.002703;0.005771;0.00456;0.00326;0.002174;0.007994;0.0082;0.005291;0.009908;0.005538;0.002269;0.003088;0.002198;0.002612;0.004319;0.002921;0.001645;0.002225;0.002534;0.001951;0.003105;0.013666;0.014528;0.005373;0;0;0.006446;0.003721;0.005546;0.003552;0.007291;0.002949;0.002032;0.002656;0.004353;0;0.00627;0.003101;0.002536;0.003132;0.002252;0.001633;0;0.001186;0;0.002175;0.001677;0.003035;0.002136;0;0.002439;0.001628;0.001728;0.001944;0.001234;0.002069;0.002394;0.00231;0.001331;0.002962;0;0.001841;0.001976;0;0.001615;0.004968;0.002235;0.003216;0.001586;0.001702;0.001996;0.000961;0.003963;0.001458;0.002664;0.002022;0.001787;0.002979;0.0023;0.00221;0.000895;0.002248;0.007478;0.001082;0;0.002647;0.002094;0.002291;0.002873;0.001677;0.00155;0.00239;0;0.004081;0.002677;0.001821;0.003379;0.002661;0;0.001724;0.003655;0.001391;0.004791;0;0.001931;0.000635;0.002448;0.001511;0;0.001799;0.001623;0.00168;0.001929;0.00352;0.001896;0.00241;0.005951;0.002781;0;0.002264;0.00144;0.002871;0.001783;0.001315;0.002824;0.001719;0.00292;0.002489
188;0.003644;0.005372;0.002584;0.005515;0.011819;0.010286;0;0.004135;0.005661;0.007675;0.003534;0.00669;0.005078;0.002624;0;0;0;0.008778;0;0.003892;0.009448;0.002907;0.00156;0.005051;0.003587;0.001981;0.008755;0.005827;0.008152;0.05448;0.002103;0;0.001874;0.006261;0.005742;0.003825;0.002215;0.009456;0.002903;0.005368;0.005527;0.002437;0.004179;0.00276;0.009988;0;0.003477;0.004418;0.003402;0.003818;0.004844;0.002547;0.004022;0.003067;0.002813;0.004808;0.002816;0.005198;0.00296;0.004956;0.004406;0.013736;0.003659;0.003643;0.003385;0.002932;0.005085;0.008632;0.002622;0.004625;0.002896;0;0.004149;0;0.007631;0.00939;0.004286;0.004106;0.004524;0;0.004098;0.004222;0.011614;0.00874;0.00961;0;0.003559;0.006196;0.003319;0.00688;0.008256;0;0.002499;0;0;0.002765;0.003166;0.002707;0;0.002893;0.006946;0.003742;0;0;0;0.005033;0.003013;0.002737;0.009201;0.008731;0.00615;0.010765;0.006641;0.003321;0.003368;0.001969;0.003141;0.0062;0.003146;0;0;0.002687;0;0.00403;0;0.016256;0.006081;0.003792;0;0.008878;0.005705;0;0;0.009457;0.003852;0.001982;0;0;0;0.006823;0.003961;0.002388;0.003263;0.003704;0.002019;0.002089;0.001539;0.001886;0.002474;0.002319;0.004628;0.003094;0.003991;0;0.002287;0.001722;0;0.001502;0.001865;0.002162;0.004042;0.002289;0.003765;0;0.001853;0;0.001717;0;0.005682;0.002323;0.0035;0.001909;0.002854;0;0.001565;0.003708;0.001407;0.002709;0;0.00221;0.004168;0;0;0.001433;0.002256;0.009583;0.001395;0.002868;0;0.002491;0.002542;0.002679;0.001864;0.002203;0.002764;0.001438;0.004084;0.002314;0.002584;0;0.002706;0;0.001873;0;0.002643;0.00396;0.002601;0;0.000918;0;0;0.005427;0;0.001806;0.001784;0.001986;0;0.001647;0.002618;0.007159;0.002736;0;0;0;0.003858;0.002703;0.001903;0.002761;0.002505;0.003255;0
189;0.003982;0;0.002773;0;0.012445;0;0;0;0.004338;0.007255;0.003626;0;0.004522;0.001714;0.001452;0.003264;0.003003;0.008243;0;0.003646;0;0.003158;0.001576;0.004015;0;0.001759;0;0;0;0;0;0.001592;0.001911;0.005023;0.00532;0.003556;0.002417;0.008796;0.002694;0.004832;0;0.001869;0.004538;0.002192;0.009106;0.003051;0.004085;0;0.002098;0;0.00403;0;0.003666;0;0;0.003535;0.002966;0.004133;0.003151;0.003876;0.004692;0;0.003278;0;0;0;0;0.007743;0.002436;0;0.002049;0.002129;0;0;0;0.008451;0.005335;0.00281;0;0;0.003087;0.004419;0;0.008203;0.008515;0.005542;0.003739;0;0.003019;0;0;0;0;0;0.002365;0.002607;0.002412;0.002489;0.002443;0.002203;0;0.003419;0.007281;0.002482;0.006588;0.005225;0;0;0.00971;0.007803;0.006024;0;0.005475;0.002738;0;0.002273;0.002647;0;0;0.00198;0;0;0.001745;0.003112;0.011459;0;0.005412;0.004133;0.00569;0.007324;0;0;0;0.008854;0;0;0;0.004075;0.012595;0;0;0;0.003163;0;0.001131;0.001333;0.001805;0;0.00214;0.001851;0.004464;0;0;0;0;0;0.002078;0;0.001711;0;0.002608;0.002596;0;0;0;0.002369;0.001856;0.001409;0.00462;0;0.003428;0.001829;0;0;0.001255;0.003772;0.002357;0.00242;0.001756;0.002188;0.00304;0.002264;0.001717;0.001234;0.0016;0.008823;0;0.001792;0.002522;0;0.003006;0.002606;0.00111;0.002268;0.002345;0.001084;0.004659;0.002375;0.001705;0;0.00277;0.001949;0.002146;0.003114;0.001739;0.004036;0;0.00184;0.001099;0.002864;0.002074;0.00479;0.00193;0.002207;0;0.001788;0;0.002292;0.00277;0.006693;0.002626;0.001594;0.002341;0.001537;0;0.002153;0;0.002653;0;0.003174;0
190;0.003608;0;0;0.004914;0;0.010758;0;0;0;0;0;0.006455;0;0.002086;0.000757;0.003227;0;0;0;0.003787;0.010084;0;0.001793;0.004963;0;0.001609;0.00836;0;0.007487;0;0;0.001867;0.00187;0;0;0.00342;0.002444;0;0;0;0;0;0;0;0.008653;0.002811;0.004158;0;0;0.004167;0;0;0;0.00364;0;0.005084;0;0.004443;0.003127;0;0.005036;0;0;0;0;0.002611;0;0.008149;0.00295;0;0.002268;0.002355;0.003695;0.003021;0;0.00892;0.005186;0;0;0;0;0;0;0.008483;0;0;0;0;0;0;0;0.002576;0.002052;0;0;0;0.002516;0.002495;0;0.003178;0;0;0.008753;0.002994;0.006725;0;0;0.0026;0;0;0.005042;0;0.005137;0;0;0;0.002277;0;0;0;0;0.002118;0.001366;0;0.01229;0;0.005223;0;0;0;0.005511;0;0;0.009104;0;0.001821;0;0.003597;0.014349;0;0;0;0.002786;0.003035;0.001596;0.001599;0.001697;0.001999;0.00231;0.001993;0;0.001587;0.002669;0.002197;0;0;0.003033;0;0.001526;0;0.002739;0;0;0;0;0.001937;0;0.001338;0;0;0.003935;0.001868;0;0;0.001061;0.003811;0;0;0;0.001722;0.00321;0.002473;0;0.00115;0;0;0;0.001467;0.003091;0;0;0;0;0.001671;0;0.001282;0.005034;0;0;0.004061;0.002392;0.002176;0.002249;0;0.00212;0.004105;0.001841;0.001995;0.001243;0;0.001988;0.005187;0.002179;0.002176;0.001423;0;0;0.00174;0.00284;0;0.002933;0.001566;0.002147;0.001733;0;0;0.001577;0.002665;0;0;0.002474
191;0;0;0.003149;0;0.014186;0.011806;0.022845;0;0.005059;0;0.004231;0;0.005133;0.002654;0.001441;0;0;0;0;0.004042;0;0;0.001917;0;0.004527;0.002106;0;0;0.008636;0;0;0.002767;0;0;0;0;0.002495;0;0;0.006268;0.006095;0.002488;0;0.002432;0;0.003123;0.004889;0.004333;0;0.004045;0.005593;0.00337;0;0;0.003618;0.005239;0.002828;0.004981;0;0.004878;0;0;0.004202;0;0;0.002588;0;0.009573;0;0;0.002822;0;0;0;0;0;0;0.004306;0;0.006733;0;0;0;0.008537;0;0;0;0;0;0.006506;0;0;0.002031;0;0.003151;0;0.003136;0.002977;0.003146;0.004098;0.007365;0;0.009442;0.00329;0.007235;0;0;0.002639;0.010915;0;0.006862;0;0.005082;0;0;0;0.002563;0;0;0;0;0.002722;0.00152;0;0.013364;0;0.006317;0;0.008098;0;0.005944;0;0;0.010145;0.003807;0;0;0.004938;0.013261;0;0;0;0.003585;0.003139;0.002058;0.002068;0.001776;0;0.002986;0.002623;0.005324;0.002732;0.004264;0.002934;0;0;0;0;0.002134;0;0.003887;0;0;0;0;0.002572;0.002225;0.001613;0;0;0;0;0;0;0.001556;0.004715;0.002334;0;0.002257;0.001909;0.003673;0.002414;0.002819;0.001495;0.001879;0;0.001431;0.002129;0.00262;0.002753;0;0;0;0.002175;0.0033;0;0.00515;0.002316;0.002228;0;0.003156;0.002448;0.001988;0.003111;0.002301;0.005024;0.002153;0.002377;0.001087;0.002319;0.002339;0.005598;0.002621;0.002143;0.001062;0;0;0.0026;0.002456;0.007358;0.003361;0;0.002743;0.001727;0;0;0.002224;0.003206;0;0.004003;0.002666
192;0.00294;0.004411;0.001615;0.003518;0.008698;0;0.016282;0.003234;0.003266;0.006348;0.003157;0.005306;0.002984;0.00158;0.001363;0.002234;0;0.005548;0.002137;0.003092;0.007049;0;0.000883;0;0;0.000856;0.006611;0.004641;0.006108;0.040182;0.001455;0.001772;0.00192;0.004795;0.004453;0.002055;0;0.006492;0;0;0;0.001963;0.003476;0.001866;0;0.002308;0.003664;0.003177;0.001724;0.002944;0;0.002322;0.002877;0.003219;0.00248;0.003472;0;0.004091;0.002583;0;0.003403;0.009664;0.002629;0.002896;0;0.00147;0.003619;0.005827;0.001945;0;0;0.001995;0.003225;0.00202;0.006617;0.00733;0.003383;0.002818;0.00324;0.00446;0.003041;0.0031;0.007916;0.005882;0;0;0.002526;0;0.002498;0.004206;0.006654;0.001748;0.00185;0.003132;0.001428;0.002096;0.002019;0.002339;0.002381;0;0.005094;0.002837;0.006102;0.002351;0.004858;0.004533;0.003049;0.00193;0.007083;0;0.004059;0.008577;0.004158;0.002497;0.002615;0.001554;0;0.004676;0.002777;0.002343;0.001702;0.001616;0.001285;0.003069;0.011394;0.011048;0;0.002293;0.005561;0.005579;0.003486;0.005079;0;0;0.002895;0.001694;0.00208;0.003713;0.015201;0.005014;0;0.001744;0.002846;0.002315;0;0.001195;0.001181;0;0.001197;0.001444;0.003376;0.001729;0.002764;0;0.001041;0;0;0.00155;0.00085;0.001212;0.00249;0.002123;0.002501;0.006344;0.001137;0.001855;0.001404;0.001095;0.004459;0.001887;0.002224;0.001691;0.001984;0.001254;0.001068;0.003511;0.001348;0;0.001431;0.002222;0.002968;0.001781;0.001433;0;0.001762;0.00786;0;0.001999;0.002474;0.001155;0.002384;0.002306;0;0;0.002083;0.001328;0.002865;0.001717;0.001545;0.003259;0.002063;0.001922;0.00187;0.002673;0.001966;0.004039;0.001047;0.001575;0;0.00193;0.001442;0;0.001719;0.001495;0.001274;0.001494;0.003926;0.001147;0.002662;0.005484;0.002274;0;0.002174;0.001024;0.002389;0.001559;0.001348;0.002566;0.001147;0;0.001845
193;0.003261;0;0.001822;0.003187;0.010052;0.008224;0;0.003048;0;0.006556;0.003328;0.005867;0.003287;0;0.001338;0.00294;0;0.006667;0.00264;0;0;0;0.001556;0.003908;0.002886;0;0.005782;0.00543;0.006354;0;0.00204;0.002095;0;0.004643;0;0;0.001913;0.007534;0.002046;0;0;0.001535;0.003606;0.001906;0.005615;0;0.00338;0.003433;0.002233;0.003423;0.003122;0.002467;0.00267;0.003275;0;0;0.001898;0;0;0.003518;0.003975;0.008946;0.003289;0.003092;0;0.00254;0.004075;0.006045;0.002336;0.0034;0.00261;0.001489;0.002994;0.002354;0;0.007027;0.003777;0.003659;0;0.004634;0.002332;0.003193;0.008066;0.006029;0.007142;0.004245;0.003051;0.004665;0.002727;0;0;0;0.001939;0.003913;0.001909;0.002224;0.002709;0.00234;0.002581;0.002144;0.005165;0.00317;0.006845;0.003057;0.005872;0.004918;0.00296;0.00187;0.007642;0.006625;0.005077;0.008463;0.004697;0.002625;0.002993;0;0.002017;0.004014;0;0;0.002317;0.001996;0;0;0.012718;0.013253;0.004442;0;0;0;0.004357;0.005944;0.003464;0;0.003115;0;0;0.003674;0.015185;0;0;0;0.002758;0.003039;0.001698;0.001495;0.001566;0.001568;0.002387;0.001906;0.003917;0.002253;0.002812;0.001735;0;0.001194;0.002434;0.001708;0.002026;0.001617;0.003016;0.001812;0.002428;0.008233;0.001687;0.002074;0.001612;0.001151;0;0.001979;0.003198;0.001746;0;0.001574;0;0.002962;0.001031;0.002545;0.001831;0.001744;0.002772;0;0.00158;0.000977;0.002155;0.00768;0;0.001348;0;0.002291;0.002449;0;0.001684;0;0.003003;0.00122;0.003175;0.001811;0.002266;0.003315;0.00271;0.001933;0.002007;0.003027;0.002074;0.003916;0;0.001537;0.001126;0.002275;0.001475;0;0.001556;0.001621;0.001369;0;0;0.00197;0.001904;0.005927;0.002494;0;0.001622;0;0.002691;0;0;0.002756;0;0;0.001535
194;0.003564;0;0;0.00565;0;0.010132;0;0;0.003689;0;0.004436;0.007866;0;0.002469;0.0015;0.003549;0;0.007671;0.003359;0.004962;0.009253;0;0.001629;0.004037;0.004061;0.001758;0.009142;0.00594;0;0;0;0.002004;0.002093;0.006425;0.00518;0.003068;0;0.0098;0;0.005039;0.005465;0.002297;0;0.002755;0.008816;0.002801;0.004467;0;0.003301;0.004218;0.003968;0.003355;0.004006;0.003914;0;0.00459;0.003281;0.005084;0.003228;0.004436;0.004884;0;0.003382;0;0;0.002497;0.005011;0.008272;0.003089;0.005076;0.002772;0.002441;0.003555;0;0;0.009426;0.00575;0.003807;0;0.005902;0.003649;0.003878;0.011209;0;0;0;0.003988;0.005952;0;0.006708;0.009523;0.002023;0;0.004326;0;0.002893;0.003017;0;0;0.003955;0.006588;0.003732;0.009225;0.003244;0.005569;0;0;0.002562;0;0;0.006134;0.011126;0.005439;0;0;0.002538;0.002623;0.006956;0.003711;0.002165;0.002658;0.002617;0.001996;0.004476;0.014597;0;0.005879;0.004393;0;0.008856;0.006094;0;0.003884;0.008707;0.004003;0.001694;0.003395;0.004766;0.016336;0.007369;0;0.00281;0;0;0.002107;0.001763;0.001448;0.002143;0.002334;0.002811;0;0.002932;0.003716;0;0.002789;0;0.003023;0;0.001472;0.00206;0;0;0;0.007404;0.001591;0.002221;0.002205;0.001709;0.005538;0.002405;0.00382;0;0;0;0.001556;0;0.002544;0;0.002295;0.002456;0.003367;0;0.002071;0;0.002587;0;0.001589;0.001765;0.002975;0.002469;0;0.003574;0.002347;0;0;0.001611;0.004789;0.003054;0.002418;0.0039;0.003385;0.002195;0;0.003713;0.001982;0.005149;0.001939;0.001578;0.000955;0.00269;0.001789;0.00552;0.002302;0.001652;0;0.002312;0;0.001901;0.003004;0;0.002838;0;0.002336;0;0;0.002166;0.002384;0.0032;0;0;0.002719
195;0.002818;0.004234;0.001719;0.003707;0.008632;0.006827;0;0.003118;0;0.005691;0.002832;0.005088;0;0;0.001155;0;0;0.005367;0.001699;0.00246;0.006155;0;0.001543;0.002499;0;0.000906;0.006078;0;0;0.036335;0.001304;0.00149;0;0.003705;0;0.002081;0;0.006277;0;0;0.003471;0.001318;0.003189;0.001609;0.00632;0.001763;0;0.002549;0.001328;0.002506;0.003412;0.001577;0;0.002747;0;0.003294;0.002006;0.00339;0;0.003162;0.00341;0;0;0.002587;0.002522;0.002016;0;0.005844;0.001952;0;0.002025;0.001356;0.003011;0.001162;0.00531;0.006256;0.004001;0;0.003274;0.00356;0.002315;0.003351;0.00758;0.00586;0.005728;0;0.002397;0;0.002635;0.00489;0.006049;0.001535;0.001259;0.002941;0.001839;0.001604;0.002008;0.002048;0.002633;0.001814;0.004289;0;0.006558;0.002261;0.004682;0.003153;0.002145;0.001807;0.006102;0;0.003447;0;0.003699;0.002079;0.002154;0.0019;0;0;0.002555;0.001891;0;0.001686;0.001347;0.002817;0.009105;0.011573;0.003706;0.002333;0;0.005757;0.003756;0;0.002348;0;0.00253;0.001082;0;0.00318;0.012157;0.004746;0.00271;0;0.002069;0.002548;0.001033;0.001001;0.001147;0;0.001316;0.001222;0;0.001286;0.002597;0.001469;0.00168;0.001175;0.001887;0.001178;0.001162;0.001229;0.002549;0;0.002288;0;0;0.001423;0;0.000966;0;0.001706;0.00253;0.00161;0.001325;0;0.001104;0.002401;0.001621;0;0.001722;0.001222;0.001868;0.001753;0.001711;0.001076;0.001557;0;0.00092;0.001396;0.001426;0;0;0;0.001272;0.001566;0.001828;0;0.003195;0.001276;0.001646;0.002535;0.001621;0.001588;0.001165;0.002399;0.001123;0.003406;0.001646;0;0.000621;0.00174;0.00128;0.003307;0.001206;0.001452;0.000646;0.001273;0.002825;0.000798;0.002065;0.004533;0.001978;0.00135;0.001417;0.000945;0.001896;0.001649;0.000958;0;0.001571;0.001759;0.001808
196;0.006121;0.008191;0.004272;0.008462;0;0.016031;0.032016;0.005954;0;0.012247;0.006223;0.011003;0;0.002735;0.002769;0.005092;0.005432;0;0;0;0.014395;0.004619;0.002707;0.007611;0.005927;0.002324;0;0;0.012159;0.08172;0;0.003473;0.002189;0.007505;0.007163;0.004947;0;0.012997;0;0.008017;0.007928;0.003383;0.00648;0.003782;0.014147;0.00355;0.006157;0;0.004244;0;0.007531;0.003957;0.004622;0;0.00522;0.007384;0.004139;0.006624;0;0.007021;0;0;0.004919;0.005541;0.005866;0.003861;0;0.011274;0;0.006979;0.003264;0.003243;0;0;0.012081;0.011944;0.008509;0.005047;0;0;0.004551;0.006469;0.016214;0.01302;0;0.009946;0;0.009472;0.00539;0.009985;0;0.003378;0.00301;0.006387;0.003874;0.004383;0.004525;0.004045;0.004644;0.004919;0.008218;0.005319;0.013414;0.00463;0.009438;0.006938;0;0.003951;0.013978;0.01328;0.008634;0.016261;0.00802;0;0.005966;0;0.003834;0.008762;0;0.003468;0.003476;0;0;0.004855;0.022414;0;0;0.005865;0.011078;0.011745;0;0;0.005004;0.013717;0.005144;0.00262;0.004192;0.006758;0.025825;0.00964;0;0.004121;0.004651;0.005355;0.001736;0.002134;0.002144;0.002582;0.002839;0.003801;0.006201;0;0.005078;0.003944;0.003967;0;0.00426;0;0.003009;0.003005;0.005934;0;0;0.013289;0.003016;0.002743;0.002326;0.002159;0.008341;0.003033;0;0.003472;0;0.003208;0;0.004885;0;0.004479;0.00299;0.003539;0.004552;0.003703;0.00329;0.002028;0.00318;0;0.001948;0.002696;0.004138;0.003807;0;0.004285;0.002348;0.003218;0.00388;0.001748;0;0;0.003451;0.005781;0.003358;0.003827;0.002701;0.005051;0.003313;0.006863;0.003382;0.002834;0.001374;0.003886;0.002638;0;0.002397;0.003205;0;0;0;0.002899;0.003651;0.010647;0;0.002829;0.003194;0.002385;0.004362;0.003313;0.002999;0;0;0.004633;0.002919
197;0.002568;0.005423;0.00284;0.004194;0.011348;0.008558;0;0;0.002963;0;0.00396;0;0.002994;0;0.001086;0.00228;0.003375;0;0.002525;0.003433;0.007884;0;0.001746;0.004243;0.003858;0.001732;0.006467;0.006005;0.006187;0.042646;0;0.00238;0.001709;0.006139;0.004536;0;0;0.007565;0.002745;0;0.005215;0.00186;0.003765;0.001747;0.009269;0.003039;0.003579;0.003893;0.00205;0;0.003671;0.00244;0.002935;0;0.001997;0.003868;0.003007;0.004341;0.002442;0.003786;0.003566;0.010987;0.002718;0;0.002752;0.002295;0;0.008684;0;0.003635;0.001821;0.00181;0.003588;0;0.008046;0;0.004449;0.002902;0.003439;0.004805;0.002895;0.004274;0.009879;0;0;0.005516;0.002981;0.003805;0;0;0;0.002293;0.002055;0.003765;0;0.002835;0.003067;0.002698;0.002429;0.002133;0.005881;0.002998;0.006722;0.002822;0.006007;0.004451;0.003289;0.002139;0;0;0;0.009951;0.004664;0.002498;0.002936;0.002237;0.002493;0;0.003303;0.001985;0;0.00175;0.001653;0.00359;0.011859;0;0.00518;0;0.005088;0.006291;0.004722;0;0.003843;0;0;0.001763;0.002948;0.003924;0.013498;0;0.003576;0.001907;0.002904;0;0.001368;0.001575;0.001698;0.001748;0.002156;0.002138;0;0.002675;0.002728;0;0.00209;0.001779;0.002169;0.001798;0.002121;0;0;0.002495;0.003219;0.007658;0.001386;0.002146;0.001424;0.001469;0.004941;0.002089;0.003281;0.001834;0.001922;0.002201;0.000911;0.003554;0.001775;0;0.002255;0.002444;0.002738;0;0.002318;0.001058;0.001802;0.008544;0.001606;0.002282;0.002686;0.00237;0;0;0.001026;0.002068;0.003173;0;0.003921;0;0;0;0.002307;0;0.001777;0;0.001645;0.003857;0.00169;0.002186;0.001056;0.00237;0;0.004888;0;0.001837;0.001094;0.001649;0.004727;0.001754;0.002091;0.006321;0.002878;0.001411;0.002005;0.001023;0.002993;0.001994;0.001665;0.002851;0.001845;0;0.002566
198;0.002591;0.004773;0.002554;0.004784;0.009044;0.008793;0.01812;0.004008;0.004403;0.005748;0.003474;0;0.004085;0.002262;0.001313;0.002624;0.003574;0.007308;0.001921;0.004227;0.006889;0.002324;0.001157;0.003803;0.003907;0.001687;0;0.005191;0.007247;0.043152;0.001529;0.001721;0.001759;0.004764;0.004519;0;0.001921;0.0078;0.002584;0.004929;0.004907;0;0.004059;0.002239;0.008533;0.002613;0.004111;0.003125;0.002555;0.003503;0.003858;0.003314;0.003245;0.003272;0.00316;0.004056;0.001773;0.004173;0.002519;0.003788;0.003422;0.011165;0.002183;0;0.003661;0.001697;0.003694;0.007612;0;0.003164;0.002445;0.001997;0.002648;0.002186;0.00706;0.007577;0.003963;0.003516;0.004015;0.004984;0.002862;0.004123;0.007913;0;0.008526;0.005668;0.003042;0.005038;0.003112;0.005407;0.008131;0.00179;0.001488;0.004427;0.002796;0.002663;0;0;0.00269;0.003143;0.004688;0.002856;0.005042;0.002683;0;0.004534;0.003189;0.00164;0.008707;0.008454;0.005359;0.008635;0.005538;0.00206;0;0.002371;0.002727;0.005146;0.002268;0.001786;0.001729;0.002356;0.001818;0.003051;0.013108;0;0;0.003846;0.006708;0.006302;0.004941;0.005611;0.003546;0.008695;0;0.001719;0.002572;0.00413;0.015938;0.006344;0.003654;0.002816;0;0;0.001382;0.001836;0.001354;0.001104;0.001763;0.001729;0.003985;0.002332;0.003743;0;0.001484;0.001635;0.002221;0;0.001252;0.001708;0.002802;0.001962;0.002767;0.007541;0.001978;0.001609;0.001093;0.001503;0;0;0;0.001826;0.002425;0;0;0.003648;0.001988;0.001781;0.002325;0.002225;0.003122;0.002413;0.00215;0.001239;0.00234;0.00779;0.001284;0.00234;0.002637;0.002175;0.002688;0;0.001272;0.001436;0.002551;0.001129;0.004448;0.002298;0;0.00317;0;0.001892;0.002046;0.003576;0.001546;0.004154;0;0;0.000811;0.002289;0.001999;0.004308;0.001395;0.000912;0.000992;0.001367;0;0.00221;0.002853;0.00687;0.002466;0.001786;0.001599;0.001375;0.003286;0.001948;0.001459;0.003134;0.001563;0.002114;0.002789
